listing_id,host_name,last_review,description,room_type,price/usd,boroughs,neighbourhood
986727,Adrianne,2019-06-21,Manhattan's Best Deal!,Entire home/apt,165,Manhattan,East Harlem
987329,Rosa,2019-06-12,ROOM NEAR TIMES SQUARE MANHATTAN,Private room,78,Queens,Astoria
989976,Rose,2019-06-22,Three Bedroom NY Private Apartment,Entire home/apt,160,Queens,Flushing
990367,Lauri,2019-06-01,Colorful Manhattan - Harlem Apartment,Entire home/apt,170,Manhattan,Harlem
992508,Elisa,2019-06-26,"Next to Subway, Private bedroom",Private room,65,Manhattan,East Harlem
992598,Sascha,2019-05-29,"Village Life, 2-Bedroom, East Village",Private room,420,Manhattan,East Village
993040,Barbara,2019-06-14,YOUR HARLEM HOME AWAY FROM HOME!!!,Entire home/apt,97,Manhattan,Harlem
993514,Izi,2019-06-03,Luxury Furnished 1 BR UWS Apt w W/D & Deck,Entire home/apt,191,Manhattan,Upper West Side
993575,Izi,2019-06-15,1 BR Large Luxury Furnished Apartment UWS,Entire home/apt,187,Manhattan,Upper West Side
995169,Ricky,2019-07-03,West Village Gem - Amazing Location,Entire home/apt,950,Manhattan,West Village
995187,Charlotta,2019-05-21,"BIG & SUNNY, 1 STOP FROM MANHATTAN",Entire home/apt,275,Brooklyn,Fort Greene
997404,Darnell And Allison,2019-07-04,Charming Apt. In Brooklyn Townhouse,Entire home/apt,145,Brooklyn,Bedford-Stuyvesant
998423,Casey,2019-04-25,Great space minutes from Manhattan!,Private room,75,Queens,Astoria
998887,Mischa,2019-06-02,Sunny studio apt in heart of SoHo,Entire home/apt,130,Manhattan,SoHo
999248,Jon,2019-07-01,TriBeCa 2500 Sq Ft w/ Priv Elevator,Entire home/apt,575,Manhattan,Tribeca
999984,Linda,2019-07-01,Greenwich Village Townhouse Apt,Entire home/apt,300,Manhattan,West Village
1001147,Kate,2019-06-19,Big Room with Bath in Bushwick!,Private room,50,Brooklyn,Bushwick
1001447,Pete & Marcos,2019-06-24,Comfy twin bed/Cosy apartment/East Harlem / Subway,Shared room,56,Manhattan,East Harlem
1002469,Ellen,2019-05-28,Comfortable Apt near Bloomingdales,Entire home/apt,191,Manhattan,Upper East Side
1003754,Finola,2019-06-26,Chic  Park Slope Pied-à-terre,Entire home/apt,195,Brooklyn,South Slope
1005416,Michael,2019-06-02,South Harlem Gem! 113th St & 8th Ave,Shared room,75,Manhattan,Harlem
1009883,Jana,2019-05-27,"Modern, Carroll Garden Townhouse",Entire home/apt,350,Brooklyn,Carroll Gardens
1010785,Ahmed,2019-07-06,Astoria awesome balcony apartment PARKING AVAILABL,Entire home/apt,130,Queens,Astoria
1011449,Nate,2019-05-05,Spacious and EASY access to all!,Entire home/apt,225,Brooklyn,Prospect-Lefferts Gardens
1016004,Lou,2019-06-23,Clean and Cute Shared Room in Very Safe Area,Shared room,38,Queens,Astoria
1018529,Pete,2019-05-31,Large 2 BDRM @ McCarren Park!!,Entire home/apt,249,Brooklyn,Greenpoint
1021491,Sabrina,2019-04-27,Whole Apt: Artsy home by BK Museum,Entire home/apt,85,Brooklyn,Crown Heights
1023181,Mitty,2019-06-22,"LOCATION/garden!(FEMALE only, next to girl's room)",Private room,50,Brooklyn,Prospect Heights
1023529,Sarah,2019-06-05,Convenient and private,Private room,52,Manhattan,Harlem
1025001,Livia,2019-06-25,Private Entrance Charming Bedroom,Private room,75,Queens,Glendale
1025786,Atlanta,2019-07-05,Fantastic 1br in Astoria/LIC,Private room,69,Queens,Long Island City
1027808,East Village Loft,2019-06-08,East Village Loft - 1300 sq/ft home - 2 Bedrooms!,Entire home/apt,499,Manhattan,East Village
1028263,Claudia,2019-06-26,Spacious Room/Great Location,Private room,60,Manhattan,East Village
1029482,Kelly,2019-06-10,Private Room w TV in East Village,Private room,95,Manhattan,East Village
1029808,Hayley,2019-05-30,Spacious 1bd Near Trendy Neighborhoods And City,Entire home/apt,105,Brooklyn,Bedford-Stuyvesant
1030254,Kyla,2019-06-05,Large room in Beautiful communal house,Private room,55,Brooklyn,Bushwick
1030392,M,2019-06-05,"BIG, COMFY, 4BR DUPLEX, GARDEN APT, Williamsburg",Entire home/apt,289,Brooklyn,Williamsburg
1032611,Rachael,2019-06-10,"Private 1 bdrm Lefferts Gr, BK apt",Entire home/apt,125,Brooklyn,Prospect-Lefferts Gardens
1034911,Christine,2019-05-01,"Entire Spaceous, Sunny, Loft in Clinton Hill",Entire home/apt,150,Brooklyn,Bedford-Stuyvesant
1036498,Daniel,2019-05-23,☆☆New Discount☆☆ 10min to Manhattan,Private room,46,Queens,Astoria
1036734,Mary,2019-07-01,Apartment in the heart of Upper East Side,Entire home/apt,100,Manhattan,Upper East Side
1039983,Jon,2019-06-22,Tribeca Loft w/ Private Elevator,Entire home/apt,1000,Manhattan,Tribeca
1040156,S,2019-06-14,2 floor Luxury Loft in the best location!,Entire home/apt,499,Manhattan,Chelsea
1041996,Colin,2019-06-16,Small room with private bath in New York,Private room,45,Manhattan,Harlem
1042416,Elizabeth,2019-07-06,Sunny Brownstone  Attic,Entire home/apt,70,Brooklyn,Bedford-Stuyvesant
1042806,Linda,2019-06-11,My Other Little Guestroom,Private room,59,Queens,Flushing
1044502,Obora & Michael,2019-06-22,HELLO HARLEM,Entire home/apt,195,Manhattan,Harlem
1044731,Nigel,2019-05-19,Dear Potential Airbnb Guests.,Private room,96,Brooklyn,Flatbush
1045491,Daniel,2019-06-09,Prime Williamsburg. Brand new,Private room,75,Brooklyn,Williamsburg
1045897,Brady,2019-06-06,"HISTORIC WILLIAMSBURG, BKLYN",Entire home/apt,195,Brooklyn,Williamsburg
1046443,Chris,2019-06-30,"Beautiful & spacious apartment in Astoria, Queens",Private room,200,Queens,Ditmars Steinway
1048190,Elise,2019-05-20,Huge Sunny Loft w Patio + Charm,Entire home/apt,139,Brooklyn,Bedford-Stuyvesant
1051575,Lisa,2019-05-26,Quiet and Comfort Near Columbia University,Private room,95,Manhattan,Harlem
1054201,L.A.,2019-06-10,One Bedroom Townhouse Apartment,Entire home/apt,120,Manhattan,East Harlem
1055029,Emilie,2019-07-07,Washington Heights/Inwood apartment,Private room,42,Manhattan,Inwood
1056119,Clyde,2019-07-02,Cozy Private Space in Williamsburg Townhome,Entire home/apt,116,Brooklyn,Williamsburg
1056185,Chris And Zach,2019-07-05,Sunny+Cozy Double bedroom in BKLYN!,Private room,60,Brooklyn,East Flatbush
1056256,Loretta,2019-06-02,Beautiful eco triplex w/green roof. Free yoga/spa.,Entire home/apt,1395,Brooklyn,Carroll Gardens
1056445,Marina,2019-06-06,Upscale Designer Studio-Heart of Manhattan,Entire home/apt,425,Manhattan,Upper East Side
1056804,Noreen,2019-04-14,Spacious Modern & Comfy 2BR in BK Brownstone,Entire home/apt,225,Brooklyn,Boerum Hill
1059891,Anthony,2019-05-31,"“L l,x w w.     XThank &mftkn.  .",Private room,150,Manhattan,Midtown
1060019,Mark,2019-06-17,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",Entire home/apt,199,Manhattan,Upper East Side
1063020,Amy,2019-05-31,Private Brownstone,Entire home/apt,110,Manhattan,East Harlem
1063554,Aurora,2019-06-23,bedroom in big sunny loft (& Roof!),Private room,60,Brooklyn,Bushwick
1066769,Tim,2019-06-24,"Clean Room, Central Location in Manhattan",Private room,120,Manhattan,Lower East Side
1068505,Rachael,2019-06-30,Relaxing and Roomy in Crown Heights,Private room,60,Brooklyn,Crown Heights
1069266,Michael,2019-06-09,Stay like a real New Yorker!,Entire home/apt,145,Manhattan,Midtown
1070458,Swetha,2019-05-06,Room in a cozy loft,Private room,100,Manhattan,SoHo
1072212,Eo,2019-06-09,Relaxed in New York,Private room,50,Manhattan,Harlem
1072481,Michael,2019-06-19,Bedroom for two in Chelsea,Private room,70,Manhattan,Chelsea
1073635,Emma,2019-06-22,Cozy Carroll Gardens Brownstone Apt,Entire home/apt,175,Brooklyn,Carroll Gardens
1073780,Alex,2019-04-29,Sunny Clinton Hill Apt w/Patio,Entire home/apt,149,Brooklyn,Crown Heights
1073832,Orren,2019-06-26,Designer Studio Apt in Red Hook,Entire home/apt,125,Brooklyn,Red Hook
1074155,Nancy,2019-07-01,"Big 1st Meal, Kind Host, Ace Space",Private room,58,Manhattan,East Harlem
1077176,Shayne,2019-05-18,Beautiful Gramercy duplex loft with terrace,Entire home/apt,131,Manhattan,Gramercy
1077179,Shayne,2019-01-31,Large luxury 1 bedroom loft in Gramercy,Entire home/apt,250,Manhattan,Gramercy
1077375,Edward,2019-06-23,Private RM 15min from the Manhattan,Private room,70,Queens,Astoria
1079675,Michael,2019-06-01,"Clean, Complete and Cool",Entire home/apt,149,Manhattan,Nolita
1080543,Doug,2019-06-24,Sunny Sunset Park Artist Loft,Entire home/apt,109,Brooklyn,Sunset Park
1080766,Maja & Pierre,2019-06-27,Summer Special Price Times Square,Private room,185,Manhattan,Theater District
1083888,Verna,2019-03-08,"Verna's Brownstone  (no stove, no gatherings)",Private room,80,Brooklyn,Bedford-Stuyvesant
1087215,George,2019-07-03,Stunning Designer Loft in the heart of Chelsea,Entire home/apt,300,Manhattan,Chelsea
1089240,D. Anthony,2019-06-23,Great Apartment with luxurious bath in NYC/Chelsea,Private room,176,Manhattan,Chelsea
1089542,Karen,2019-05-05,Private Cozy Bedroom in Brooklyn,Private room,47,Brooklyn,East Flatbush
1089619,Gen,2019-06-25,"Bright, Huge Room in 3 Bedroom Apt.",Private room,40,Manhattan,Washington Heights
1091582,Devi,2019-06-24,Two Comfy Rooms in Park Slope,Private room,89,Brooklyn,South Slope
1091840,Elisa,2019-05-31,"Private bedroom in Manhattan, NYC",Private room,75,Manhattan,East Harlem
1092760,Michelle,2019-07-03,Private Entrance - Backyard Summer Dining - Enjoy,Entire home/apt,110,Brooklyn,Bedford-Stuyvesant
1095106,Susan,2019-06-02,Greenpoint - with your own space!,Private room,72,Brooklyn,Greenpoint
1096511,Ife,2019-06-25,Private Room in Large Apt w/ Gorgeous Park View,Private room,85,Manhattan,Harlem
1098863,Wilfredo,2019-07-04,Great Bushwick Studio Apartment,Entire home/apt,125,Brooklyn,Bushwick
1100421,Lelia,2019-06-01,"Cobble Hill, sunny large 1BR apt",Entire home/apt,195,Brooklyn,Cobble Hill
1101035,Judy,2019-06-17,Sunny 1 or 2 BR apt in Boerum Hill,Entire home/apt,189,Brooklyn,Boerum Hill
1101224,Teedo,2019-05-21,THE PUTNAM,Entire home/apt,182,Brooklyn,Bedford-Stuyvesant
1102858,Eric,2019-06-30,Brownstone Flat on Tree-Lined Block,Entire home/apt,105,Brooklyn,Crown Heights
1102942,Scooter,2019-06-15,"1BR, 1BTH Duplex W/ LRG OUTD SPACE",Entire home/apt,240,Manhattan,Kips Bay
1102963,Ingrid,2019-06-13,The Bushwick 3BR 2BA 20 mins to NYC,Entire home/apt,185,Brooklyn,Bushwick
1105845,Yuko,2019-01-01,Convenient Location! 1 BR on 1Floor,Entire home/apt,160,Manhattan,Chelsea
1106284,James,2019-06-30,Modern Loft Space on Gramercy Park,Entire home/apt,250,Manhattan,Gramercy
1107092,Victoria,2019-06-29,Brand new 2BD Apt in Gramercy,Entire home/apt,650,Manhattan,Kips Bay
1107976,Devika,2019-07-05,Manhattan & Time Square in 30 minutes. Back room.,Private room,35,Queens,Sunnyside
1110195,Gee,2019-06-29,Chic Brooklyn Apt.- Private Room,Private room,80,Brooklyn,Bedford-Stuyvesant
1110484,Greg,2019-05-10,"Forget NYC, Stay in Williamsburg! Best 1 BR Apt",Entire home/apt,175,Brooklyn,Williamsburg
1112070,Autumn,2019-06-30,Private Room & Bath in Brooklyn!,Private room,95,Brooklyn,Crown Heights
1112407,George,2019-06-23,Harlem Short Term Stay,Entire home/apt,158,Manhattan,Harlem
1112484,Loli,2019-07-07,Beautiful duplex on Bowery,Private room,85,Manhattan,Chinatown
1114409,Marta,2019-06-02,2BR spacious luminous brownstone,Entire home/apt,150,Brooklyn,Fort Greene
1114493,Marta,2019-06-22,Quiet room with desk in 2BR spacious brownstone,Private room,70,Brooklyn,Fort Greene
1114788,William,2019-03-31,Astoria Heights Gorgeous Guest Bedroom,Private room,73,Queens,Ditmars Steinway
1117516,Trevor,2019-06-19,Beautiful new one bedroom apartment,Entire home/apt,95,Brooklyn,Bedford-Stuyvesant
1118031,Sky,2019-07-01,Private room in Prime Soho/Nolita location,Private room,89,Manhattan,Nolita
1121448,Joseph,2019-04-24,1 rm @ 3BR loft williamsburg room 2,Private room,50,Brooklyn,Greenpoint
1121497,Todd,2019-06-07,Spacious E Williamsburg with Yard!!,Private room,75,Brooklyn,Williamsburg
1121502,@ Art House Monique,2019-05-24,ART HOUSE VAULT,Private room,60,Brooklyn,Bedford-Stuyvesant
1123737,Gen,2019-06-23,"Leelas Bright, Cosy, and furnushed room.",Private room,45,Manhattan,Washington Heights
1124012,Meredith,2019-06-11,FOODIE HAVEN -ENJOY THE REAL NYC :),Private room,125,Manhattan,East Village
1124329,Izz,2019-06-30,1 bedroom Apt 1 minute from the subway!,Entire home/apt,140,Manhattan,Lower East Side
1127140,Craig,2019-06-15,Manhattan NYC - The Blue Room,Private room,47,Manhattan,Harlem
1128681,Cheryl,2019-06-29,Sunny Room in Lower East Side Apt!,Private room,115,Manhattan,Lower East Side
1129483,Brian,2019-06-15,Unique 1BR in energetic E. Village,Entire home/apt,199,Manhattan,East Village
1130138,Marianna,2019-06-30,West Harlem Clean Park 1 Bedroom,Entire home/apt,110,Manhattan,Harlem
1130680,Madison,2019-07-05,It's all about Bushwick BROOKLYN,Entire home/apt,100,Brooklyn,Bushwick
1130855,Matt,2019-05-12,Brooklyn: Close-In With Character,Private room,90,Brooklyn,Prospect Heights
1131422,@ Art House Monique,2019-06-17,ART HOUSE BIGGIE SMALL,Private room,40,Brooklyn,Bedford-Stuyvesant
1131804,Timothy,2019-05-02,Elegant 2BR in Manhattan 15 mins to Midtown,Entire home/apt,133,Manhattan,Harlem
1133296,Raquel,2019-06-24,Entire home/apt in Chelsea New York,Entire home/apt,175,Manhattan,Chelsea
1134365,Jeffrey,2019-04-21,Private Garden Apt. with outdoor space in Red Hook,Entire home/apt,200,Brooklyn,Red Hook
1137093,Paresh,2019-06-15,Triplex Penthouse in New York,Entire home/apt,300,Brooklyn,Williamsburg
1137587,Jenny,2019-06-10,Plum Guide Award-Winning Prospect Heights Oasis,Entire home/apt,189,Brooklyn,Prospect Heights
1139851,Stuart,2019-02-19,The Perfect Large Chelsea Studio,Entire home/apt,90,Manhattan,Chelsea
1141120,Elon,2019-06-15,Beautiful stylish one bedroom home with balcony.,Entire home/apt,140,Brooklyn,Williamsburg
1142034,Samuel,2019-06-03,Large Flatiron 2 bedroom,Entire home/apt,115,Manhattan,Midtown
1144861,Lucien,2019-07-01,Stylish Arty Brooklyn Appartment #4,Entire home/apt,190,Brooklyn,Cobble Hill
1145134,Summer,2019-05-28,Lovely garden bedroom in Greenpoint,Private room,99,Brooklyn,Greenpoint
1145337,Jc,2019-06-08,Spacious Private Room -East Village,Private room,109,Manhattan,East Village
1146534,Stephen,2019-04-10,furnished br in 2 br share in WV,Private room,64,Manhattan,West Village
1148144,Sergio,2019-06-01,Private Room (Long room) in Manhattan NYC,Private room,47,Manhattan,East Harlem
1148279,Yoki,2019-01-01,Family Owned & Operated Brownstone,Private room,60,Brooklyn,Bedford-Stuyvesant
1148978,Marcelo,2019-05-17,1 BR 1/2 block to A/B/C/D trains,Private room,48,Manhattan,Washington Heights
1150382,Suzanne,2019-07-07,Fab 1 Bedroom Apartment!,Entire home/apt,100,Manhattan,East Harlem
1150398,Alex,2019-06-30,Bright room in Brooklyn,Private room,105,Brooklyn,Park Slope
1150594,Mickey,2019-01-13,HEART OF EAST VILLAGE! Quiet apt in middle of NYC!,Entire home/apt,129,Manhattan,East Village
1151209,Lisa,2019-06-19,Large Sunny 1BR - Entire 2nd Floor,Entire home/apt,139,Brooklyn,Greenpoint
1151343,Alex,2019-07-05,Large  room in 2/1 on park w/2day discounts,Private room,94,Manhattan,Harlem
1155475,Jon,2019-06-25,"Big, glamorous, 4BR, 3-story house",Entire home/apt,499,Brooklyn,Fort Greene
1155885,Shaila & Alex,2019-06-21,Fresh and modern 1BR in Bed-Stuy,Entire home/apt,79,Brooklyn,Bedford-Stuyvesant
1156440,Derek,2019-06-10,Trendy East Village 1 Bedroom - NYC,Entire home/apt,200,Manhattan,East Village
1156499,LiVi,2019-01-02,MODERN/ SUBWAY/TERRACE/LOFT/ LARGE MASTER BEDROOM,Private room,152,Brooklyn,Greenpoint
1157522,Liza,2019-06-15,North Williamsburg whole apt - Off the BEDFORD L,Entire home/apt,212,Brooklyn,Williamsburg
1164111,LaNola,2019-06-23,COMFORTABLE NYC RETREAT & Breakfast,Private room,89,Manhattan,East Harlem
1166616,Celine,2019-06-22,Gorgeous Large Sunny Room - Upper Manhattan,Private room,80,Manhattan,Washington Heights
1167658,Patricia,2019-06-09,Cozy Greenpoint Accommodation,Private room,55,Brooklyn,Greenpoint
1171566,Pierre,2019-04-30,Nolita: 1BR with private bathroom,Private room,100,Manhattan,Nolita
1171674,Jon,2019-06-22,Great One-Bed in the West Village,Entire home/apt,225,Manhattan,Greenwich Village
1173994,Ana,2019-07-01,Steps to Subway! Entire apt! 20 min to Manhattan!,Entire home/apt,200,Brooklyn,Bedford-Stuyvesant
1175400,Heather And John,2019-05-28,LARGE light filled loft/apt! PRIME Williamsburg.✨,Private room,117,Brooklyn,Williamsburg
1177971,Chris,2019-05-04,Amazing View from Contemporary Loft,Shared room,80,Manhattan,Midtown
1178231,Sharon,2019-06-23,"Private, Cozy hideaway apt in Bklyn for 1 to 3 .",Entire home/apt,99,Brooklyn,Canarsie
1180296,Clotaire,2019-06-29,Comfortable Central Park North Rm,Private room,125,Manhattan,Harlem
1180537,Parker (& Juan),2019-04-06,"spacious, tranquil east village apt",Entire home/apt,130,Manhattan,Lower East Side
1182187,George,2019-07-01,Best Chelsea Street. Beautiful Room. Superhost.,Private room,125,Manhattan,Chelsea
1182844,Alex,2019-01-26,"Large apt at Central Park, TimesSq",Entire home/apt,199,Manhattan,Hell's Kitchen
1183667,Kinneret,2019-06-16,Sunlit cozy studio apt in UWS (70s),Entire home/apt,85,Manhattan,Upper West Side
1185357,William,2019-01-23,Central Park Room/Bath with a View!,Private room,85,Manhattan,Upper West Side
1185525,Jason,2019-05-01,Peaceful Brooklyn Flat,Entire home/apt,80,Brooklyn,Bay Ridge
1186153,Ari,2019-05-04,Sexy Bedroom near Central Park!,Private room,79,Manhattan,East Harlem
1186569,Robert,2019-07-02,beautiful spacious room,Private room,55,Queens,Ridgewood
1187643,Daniel,2019-06-20,PRIVATE ROOM IN NYC ARTIST LOFT,Private room,65,Bronx,Port Morris
1189378,Norwin,2019-06-22,Authentic Soho Loft (1200 sq ft),Entire home/apt,285,Manhattan,Tribeca
1190223,Joseph,2019-04-30,Large 1 Bedroom in Astoria,Entire home/apt,119,Queens,Astoria
1191606,Al,2019-06-28,"STUNNING OCEAN-VIEW 1BR in BROOKLYN, NYC",Entire home/apt,137,Brooklyn,Brighton Beach
1194066,Dana,2019-06-23,ENTIRE 1 Bedroom apartment- Upper East Side,Entire home/apt,190,Manhattan,Upper East Side
1195198,Shannon And Dahrehn,2019-06-15,Cozy 1 Bedroom in Clinton Hill,Entire home/apt,120,Brooklyn,Bedford-Stuyvesant
1195260,MarQuerite,2019-06-24,The Ganham House,Entire home/apt,95,Brooklyn,East Flatbush
1203812,Emma,2019-05-20,Quiet minimal clean,Entire home/apt,125,Manhattan,East Village
1205103,Allon,2019-07-06,Cozy & Private Fort Green Cottage,Entire home/apt,150,Brooklyn,Fort Greene
1209492,Kevin,2019-05-17,Beautiful East Village Apt,Private room,148,Manhattan,East Village
1209887,Tamar,2019-01-18,East Village Bright & Spacious Artist Loft,Entire home/apt,120,Manhattan,East Village
1209921,Rodney,2019-06-26,Authentic NYC Living 2,Entire home/apt,99,Brooklyn,Bedford-Stuyvesant
1209955,Alia,2019-06-23,The Green Room: Your NYC Adventure starts here,Private room,69,Queens,Ditmars Steinway
1210916,Nim,2019-04-12,Stylish apt in the heart of NYC!,Entire home/apt,200,Manhattan,Midtown
1213991,Steve,2019-06-19,Private 2 bedroom Midtown Manhattan,Private room,240,Manhattan,Hell's Kitchen
1215627,Ingrid,2019-06-22,Floating Cabin Houseboat Rockaway Surf's Up!,Entire home/apt,150,Queens,Arverne
1217046,Dave & Theresa,2019-06-26,Sunny Williamsburg Apt w/ Deck,Entire home/apt,179,Brooklyn,Williamsburg
1217318,Martin,2019-06-23,Williamsburg Penthouse Hideaway,Private room,105,Brooklyn,Williamsburg
1217670,Joshua,2019-06-04,"BK Rest - Williamsburg, Brooklyn",Entire home/apt,84,Brooklyn,Williamsburg
1221332,Jeremiah,2019-02-19,Furnished 1 Bedroom in East Harlem,Entire home/apt,53,Manhattan,East Harlem
1222563,Yolanda,2019-06-27,"Renovated, Residential Space",Entire home/apt,84,Queens,Queens Village
